log_id,user_id,action,resource,timestamp,purpose_of_use,result
L0019579,U0034,READ,encounter,2018-04-13 03:12:55,governance,success
L0019580,U0037,READ,condition,2021-08-02 12:56:18,care,success
L0019581,U0023,READ,patient,2019-09-19 07:23:29,research,success
L0019582,U0010,READ,condition,2019-05-20 12:18:00,governance,success
L0019583,U0009,READ,consent,2022-01-24 16:36:35,governance,success
L0019584,U0076,READ,encounter,2025-08-11 05:35:23,care,success
L0019585,U0095,READ,outcome,2024-11-20 12:51:55,population_health,denied
L0019586,U0094,READ,condition,2020-03-16 13:23:25,governance,success
L0019587,U0012,READ,model,2022-08-08 22:12:59,research,success
L0019588,U0076,READ,outcome,2020-12-29 09:18:12,research,success
L0019589,U0028,WRITE,condition,2022-01-19 16:15:08,research,success
L0019590,U0071,READ,outcome,2018-11-08 10:53:40,population_health,success
L0019591,U0061,WRITE,consent,2018-06-01 05:54:44,care,success
L0019592,U0035,READ,observation,2024-02-05 07:39:38,research,success
L0019593,U0001,WRITE,medication,2020-11-08 05:58:44,population_health,success
L0019594,U0015,READ,encounter,2018-07-21 18:32:37,care,success
L0019595,U0052,WRITE,observation,2019-08-04 00:24:49,population_health,success
L0019596,U0086,READ,medication,2020-09-17 16:26:45,research,success
L0019597,U0020,READ,consent,2025-07-24 19:32:59,population_health,success
L0019598,U0043,READ,model,2019-08-22 03:50:27,research,success
L0019599,U0065,READ,model,2023-10-05 12:12:13,population_health,success
L0019600,U0077,WRITE,condition,2019-12-08 03:06:44,research,success
L0019601,U0014,READ,model,2022-11-18 22:22:35,governance,success
L0019602,U0041,READ,encounter,2018-06-22 10:31:12,care,success
L0019603,U0007,READ,encounter,2024-03-30 06:58:36,care,success
L0019604,U0083,WRITE,outcome,2022-08-14 18:18:36,care,success
L0019605,U0023,READ,consent,2020-12-10 20:41:08,research,success
L0019606,U0013,READ,patient,2019-07-24 12:20:34,population_health,success
L0019607,U0080,READ,medication,2023-01-10 00:29:42,research,success
L0019608,U0014,READ,encounter,2023-07-17 14:52:13,governance,success
L0019609,U0032,ADMIN,observation,2022-09-04 22:29:57,care,success
L0019610,U0020,SCORE,medication,2021-11-01 07:50:12,population_health,error
L0019611,U0063,READ,observation,2020-05-27 03:20:15,research,success
L0019612,U0072,READ,observation,2021-11-14 10:49:07,population_health,success
L0019613,U0070,ADMIN,observation,2020-08-21 07:03:21,governance,success
L0019614,U0050,READ,encounter,2024-10-27 16:21:50,governance,success
L0019615,U0054,READ,outcome,2018-04-08 15:53:34,governance,success
L0019616,U0041,READ,medication,2022-11-25 13:10:52,research,error
L0019617,U0058,READ,encounter,2022-05-19 09:00:44,population_health,success
L0019618,U0021,READ,patient,2022-05-09 06:49:31,governance,success
L0019619,U0090,READ,consent,2018-01-09 18:37:57,population_health,success
L0019620,U0100,READ,observation,2020-05-09 01:05:44,research,success
L0019621,U0040,READ,outcome,2024-06-19 09:45:05,care,success
L0019622,U0089,READ,patient,2024-05-09 10:51:28,governance,success
L0019623,U0081,WRITE,condition,2021-12-08 10:18:01,care,success
L0019624,U0085,READ,outcome,2023-03-30 05:20:01,population_health,success
L0019625,U0040,SCORE,condition,2018-11-06 13:56:33,care,success
L0019626,U0046,WRITE,encounter,2024-11-16 11:01:46,care,success
L0019627,U0022,WRITE,medication,2021-03-31 13:21:21,research,success
L0019628,U0099,READ,consent,2023-01-07 05:40:19,research,success
L0019629,U0068,READ,patient,2018-07-25 01:41:34,governance,success
L0019630,U0050,SCORE,condition,2022-08-27 00:13:04,care,success
L0019631,U0094,READ,outcome,2022-11-18 01:19:45,population_health,success
L0019632,U0091,READ,consent,2021-12-08 20:11:43,care,success
L0019633,U0037,READ,patient,2025-06-08 02:18:24,governance,success
L0019634,U0083,READ,consent,2022-02-27 14:56:21,research,success
L0019635,U0005,READ,consent,2022-07-17 05:33:24,care,success
L0019636,U0068,READ,medication,2022-09-05 08:27:54,research,success
L0019637,U0078,READ,outcome,2023-02-10 08:27:07,population_health,success
L0019638,U0097,READ,condition,2025-02-14 01:16:08,care,success
L0019639,U0087,READ,model,2024-06-10 11:41:31,care,success
L0019640,U0078,READ,patient,2023-06-10 16:55:56,governance,success
L0019641,U0014,READ,observation,2018-08-28 19:45:35,governance,success
L0019642,U0059,READ,consent,2022-02-01 08:05:56,care,success
L0019643,U0056,READ,condition,2025-09-17 16:09:14,care,success
L0019644,U0005,READ,model,2024-02-11 06:18:44,population_health,success
L0019645,U0003,SCORE,medication,2018-07-19 17:22:51,research,success
L0019646,U0010,READ,model,2025-02-22 15:41:02,research,success
L0019647,U0022,READ,consent,2022-09-23 17:01:24,research,success
L0019648,U0050,READ,medication,2025-09-26 19:15:33,care,success
L0019649,U0067,WRITE,outcome,2019-05-06 11:05:39,care,success
L0019650,U0058,SCORE,consent,2021-10-14 09:29:53,governance,success
L0019651,U0077,READ,condition,2019-09-28 15:02:13,care,success
L0019652,U0031,READ,encounter,2024-10-24 06:49:10,research,success
L0019653,U0045,READ,medication,2023-06-08 18:25:51,care,success
L0019654,U0047,READ,medication,2024-12-06 16:35:22,population_health,success
L0019655,U0090,READ,model,2022-03-06 19:12:43,research,success
L0019656,U0003,WRITE,outcome,2023-07-08 09:52:28,governance,success
L0019657,U0003,READ,patient,2021-05-20 12:00:52,population_health,success
L0019658,U0036,READ,encounter,2024-07-06 12:52:25,care,success
L0019659,U0092,READ,condition,2025-04-03 15:32:22,governance,success
L0019660,U0040,READ,outcome,2019-05-23 12:11:31,population_health,success
L0019661,U0083,SCORE,consent,2023-01-04 08:34:49,governance,success
L0019662,U0050,SCORE,observation,2024-03-04 07:54:48,governance,success
L0019663,U0051,READ,observation,2021-07-19 00:30:00,governance,success
L0019664,U0006,READ,consent,2019-05-11 20:05:25,population_health,success
L0019665,U0081,READ,outcome,2022-11-04 01:07:22,research,success
L0019666,U0068,READ,observation,2020-10-28 03:18:44,research,success
L0019667,U0027,READ,model,2025-08-26 21:44:38,governance,success
L0019668,U0036,READ,model,2019-01-22 20:34:27,research,success
L0019669,U0021,READ,condition,2023-02-21 11:24:41,population_health,success
L0019670,U0070,READ,patient,2019-09-12 04:13:42,care,success
L0019671,U0049,READ,medication,2025-04-27 17:06:59,population_health,success
L0019672,U0004,SCORE,condition,2021-09-11 03:11:22,care,success
L0019673,U0083,READ,patient,2020-05-05 11:37:13,governance,success
L0019674,U0015,WRITE,medication,2024-06-06 01:43:43,research,success
L0019675,U0064,READ,patient,2020-04-29 15:17:27,population_health,success
L0019676,U0021,READ,encounter,2022-02-10 06:31:14,governance,success
L0019677,U0050,READ,model,2024-10-16 04:02:49,governance,success
L0019678,U0092,SCORE,patient,2024-08-01 13:09:18,governance,success
L0019679,U0075,READ,observation,2025-08-08 10:04:37,population_health,success
L0019680,U0096,READ,outcome,2023-07-14 11:44:28,population_health,success
L0019681,U0081,READ,encounter,2019-08-22 23:49:58,population_health,error
L0019682,U0054,READ,medication,2022-01-16 12:25:38,care,success
L0019683,U0023,READ,observation,2023-01-03 16:06:37,population_health,success
L0019684,U0095,READ,outcome,2018-04-13 20:52:22,research,success
L0019685,U0060,READ,consent,2024-02-24 13:10:46,governance,success
L0019686,U0009,READ,condition,2024-09-08 04:40:04,research,success
L0019687,U0082,SCORE,observation,2022-03-23 14:49:43,research,success
L0019688,U0039,READ,medication,2022-09-09 16:23:59,care,success
L0019689,U0016,READ,condition,2022-07-30 17:48:39,care,success
L0019690,U0007,ADMIN,encounter,2019-01-27 23:37:38,governance,success
L0019691,U0040,READ,patient,2025-02-20 12:20:03,governance,success
L0019692,U0096,READ,medication,2022-09-20 15:50:11,care,success
L0019693,U0005,SCORE,patient,2020-10-25 22:51:19,governance,success
L0019694,U0004,READ,observation,2024-10-24 22:26:51,research,success
L0019695,U0056,SCORE,consent,2019-06-28 07:28:12,research,success
L0019696,U0013,SCORE,medication,2020-05-07 23:26:48,care,success
L0019697,U0052,ADMIN,observation,2019-07-13 17:20:32,population_health,success
L0019698,U0038,READ,consent,2025-06-27 12:55:30,care,success
L0019699,U0035,SCORE,observation,2018-11-05 00:11:05,care,success
L0019700,U0074,READ,medication,2022-09-13 00:24:46,population_health,success
L0019701,U0086,SCORE,consent,2018-02-22 20:42:03,population_health,success
L0019702,U0096,READ,observation,2018-03-31 21:50:53,population_health,success
L0019703,U0043,READ,condition,2022-03-11 18:07:27,population_health,success
L0019704,U0065,READ,patient,2022-01-31 21:04:20,population_health,success
L0019705,U0072,READ,patient,2022-11-05 04:15:07,care,success
L0019706,U0053,ADMIN,medication,2019-10-24 12:43:28,population_health,success
L0019707,U0046,READ,encounter,2022-12-29 04:44:05,governance,success
L0019708,U0027,READ,condition,2020-08-12 19:52:53,governance,success
L0019709,U0011,READ,observation,2023-02-17 09:57:52,governance,success
L0019710,U0038,WRITE,consent,2025-03-12 11:31:10,governance,success
L0019711,U0022,READ,outcome,2023-12-25 20:53:58,research,success
L0019712,U0034,SCORE,consent,2020-08-21 00:00:30,care,success
L0019713,U0017,READ,outcome,2021-12-27 13:20:11,research,denied
L0019714,U0045,SCORE,model,2018-10-31 18:35:16,population_health,success
L0019715,U0004,READ,consent,2024-09-08 14:28:20,population_health,success
L0019716,U0096,READ,observation,2020-09-10 20:03:42,research,success
L0019717,U0086,READ,condition,2018-07-24 01:41:26,care,success
L0019718,U0048,READ,encounter,2021-01-07 18:12:07,research,success
L0019719,U0072,READ,model,2025-08-28 12:56:10,population_health,success
L0019720,U0016,READ,encounter,2025-03-20 19:27:32,population_health,success
L0019721,U0036,READ,consent,2020-05-23 14:11:50,care,success
L0019722,U0048,READ,medication,2018-09-04 17:58:10,governance,success
L0019723,U0035,READ,observation,2018-08-13 23:47:35,population_health,success
L0019724,U0048,READ,model,2018-08-29 18:07:15,governance,success
L0019725,U0091,READ,outcome,2019-03-26 09:03:54,governance,success
L0019726,U0085,READ,condition,2019-09-01 21:10:11,governance,success
L0019727,U0035,READ,model,2018-01-25 23:54:57,care,success
L0019728,U0031,SCORE,observation,2024-01-20 08:56:31,research,denied
L0019729,U0035,WRITE,medication,2023-06-24 08:57:53,population_health,success
L0019730,U0043,READ,model,2023-08-29 14:10:56,population_health,denied
L0019731,U0014,READ,consent,2022-10-04 02:00:08,care,success
L0019732,U0079,READ,model,2024-05-12 04:03:01,governance,success
L0019733,U0036,READ,patient,2019-11-28 03:06:05,governance,success
L0019734,U0026,READ,patient,2024-12-22 01:21:53,population_health,success
L0019735,U0025,READ,medication,2021-11-02 15:49:34,governance,success
L0019736,U0017,WRITE,model,2021-04-19 07:31:17,care,success
L0019737,U0098,SCORE,condition,2021-08-27 16:10:37,governance,success
L0019738,U0021,READ,encounter,2020-01-08 07:46:16,governance,success
L0019739,U0076,READ,patient,2018-12-17 08:19:29,population_health,success
L0019740,U0071,READ,consent,2018-05-22 20:48:26,care,success
L0019741,U0087,SCORE,outcome,2019-05-07 21:37:05,governance,success
L0019742,U0042,READ,medication,2021-06-04 09:09:06,population_health,success
L0019743,U0076,ADMIN,condition,2020-12-17 11:33:42,research,success
L0019744,U0004,READ,patient,2020-05-22 01:34:20,population_health,success
L0019745,U0019,READ,model,2022-11-20 06:38:06,care,success
L0019746,U0054,WRITE,consent,2022-10-13 16:40:17,research,success
L0019747,U0032,READ,model,2023-04-02 09:33:21,care,success
L0019748,U0081,READ,observation,2021-05-09 17:05:37,population_health,success
L0019749,U0007,READ,consent,2022-06-27 13:17:03,research,success
L0019750,U0013,READ,patient,2018-04-05 11:35:22,governance,success
L0019751,U0009,READ,patient,2022-02-28 14:33:26,research,success
L0019752,U0071,READ,condition,2019-02-19 16:45:29,population_health,success
L0019753,U0028,READ,observation,2022-02-28 16:56:24,care,success
L0019754,U0056,READ,model,2023-12-29 06:56:14,population_health,success
L0019755,U0087,SCORE,patient,2018-05-13 18:50:05,research,success
L0019756,U0045,SCORE,encounter,2021-03-14 03:09:59,governance,success
L0019757,U0012,READ,consent,2023-08-09 11:50:17,care,success
L0019758,U0040,READ,outcome,2023-11-02 22:53:12,care,success
L0019759,U0017,SCORE,medication,2022-01-09 15:32:22,research,success
L0019760,U0040,SCORE,encounter,2023-10-13 04:51:01,research,success
L0019761,U0074,READ,encounter,2023-10-25 08:58:02,research,success
L0019762,U0044,READ,patient,2024-07-04 10:22:08,governance,success
L0019763,U0098,READ,outcome,2020-05-04 01:07:24,care,success
L0019764,U0039,SCORE,consent,2021-07-03 03:14:18,governance,success
L0019765,U0001,READ,consent,2021-10-08 06:26:46,population_health,success
L0019766,U0088,READ,patient,2019-04-25 17:53:26,governance,success
L0019767,U0098,READ,outcome,2024-11-09 05:06:17,population_health,success
L0019768,U0070,SCORE,encounter,2021-01-10 22:06:21,population_health,success
L0019769,U0007,SCORE,consent,2024-03-06 01:20:33,population_health,success
L0019770,U0044,READ,encounter,2021-11-16 17:53:21,care,success
L0019771,U0091,READ,observation,2024-08-17 16:28:53,population_health,success
L0019772,U0003,READ,model,2019-02-10 09:33:37,care,success
L0019773,U0011,SCORE,encounter,2024-02-10 22:22:54,research,success
L0019774,U0041,READ,observation,2019-10-11 19:49:02,care,success
L0019775,U0059,READ,medication,2021-06-21 03:16:37,research,success
L0019776,U0067,READ,observation,2019-12-05 16:40:36,governance,success
L0019777,U0034,READ,encounter,2025-01-30 13:43:56,population_health,success
L0019778,U0009,READ,medication,2020-08-08 18:59:52,population_health,success
L0019779,U0046,ADMIN,consent,2025-08-16 02:45:58,population_health,success
L0019780,U0064,READ,patient,2018-10-17 12:04:21,population_health,success
L0019781,U0055,READ,condition,2019-01-02 19:53:50,governance,success
L0019782,U0017,READ,condition,2025-09-23 04:55:52,governance,success
L0019783,U0027,READ,observation,2023-06-29 02:18:41,care,success
L0019784,U0081,READ,patient,2018-06-03 18:10:37,research,success
L0019785,U0044,READ,condition,2024-06-27 21:53:06,governance,success
L0019786,U0027,ADMIN,model,2024-05-27 19:17:53,governance,success
L0019787,U0045,READ,consent,2023-07-25 11:40:29,population_health,success
L0019788,U0079,READ,medication,2024-05-23 17:51:52,governance,success
L0019789,U0078,READ,outcome,2022-05-20 13:50:25,population_health,denied
L0019790,U0095,READ,encounter,2022-11-07 09:35:30,research,success
L0019791,U0059,READ,observation,2022-12-28 03:51:57,research,success
L0019792,U0059,READ,consent,2019-11-02 16:53:05,care,success
L0019793,U0054,WRITE,patient,2020-10-02 14:10:31,care,success
L0019794,U0060,READ,patient,2022-04-06 06:08:13,governance,success
L0019795,U0030,READ,condition,2021-12-07 23:35:31,research,success
L0019796,U0008,READ,outcome,2022-08-04 10:14:43,research,success
L0019797,U0068,READ,medication,2021-12-28 05:01:58,population_health,success
L0019798,U0062,ADMIN,observation,2022-08-12 09:05:21,research,success
L0019799,U0076,READ,patient,2018-11-27 16:31:03,care,success
L0019800,U0027,SCORE,encounter,2022-12-26 14:34:07,population_health,success
L0019801,U0042,READ,consent,2018-10-07 12:31:42,governance,success
L0019802,U0025,SCORE,outcome,2018-07-02 15:58:09,care,success
L0019803,U0091,READ,patient,2020-10-26 06:08:40,governance,success
L0019804,U0053,READ,condition,2025-06-22 03:58:46,population_health,success
L0019805,U0075,READ,condition,2023-06-15 01:55:32,care,success
L0019806,U0073,READ,consent,2023-05-24 09:28:26,population_health,success
L0019807,U0006,READ,encounter,2019-11-17 13:54:08,research,success
L0019808,U0061,READ,consent,2020-02-21 15:54:25,population_health,success
L0019809,U0003,READ,consent,2018-02-03 14:43:46,research,success
L0019810,U0085,READ,encounter,2024-03-07 19:39:24,care,success
L0019811,U0055,READ,model,2019-10-28 19:24:12,care,success
L0019812,U0051,READ,encounter,2018-08-27 17:28:27,research,success
L0019813,U0091,READ,condition,2019-09-06 07:09:13,care,success
L0019814,U0006,READ,observation,2024-04-02 22:24:25,population_health,success
L0019815,U0059,READ,encounter,2024-05-24 11:16:10,governance,success
L0019816,U0040,READ,condition,2023-11-01 05:09:58,care,success
L0019817,U0077,SCORE,medication,2020-03-07 21:44:36,governance,success
L0019818,U0079,READ,condition,2024-08-15 02:47:44,governance,success
L0019819,U0037,READ,model,2019-12-03 06:17:38,governance,success
L0019820,U0089,READ,model,2021-05-02 21:58:40,care,success
L0019821,U0061,READ,model,2020-02-12 19:45:59,population_health,success
L0019822,U0026,SCORE,consent,2019-04-16 14:02:14,population_health,success
L0019823,U0025,SCORE,consent,2024-06-01 22:18:19,care,success
